admin0_name,admin1_name,severity,vop_total,exp_hist,exp_2050,d_pp,yw_base,yw_pct,irr_pct
Eritrea,Semienawi Keih Bahri,extreme,3199367.68,93.3658553430158,89.105013400648,-4.26084194236782,3.25820361159327,7.63711894377576,-12.3465555294804
Eswatini,Hhohho,extreme,5619017.25,7.72720532224741,7.47555989439257,-0.251645427854844,11.5918352049875,-12.0096528173023,-11.6299887096765
Eswatini,Lubombo,extreme,933612.76,32.6212336686572,30.3143885908329,-2.30684507782434,4.32327451184243,-11.6335566515057,-13.2169433041814
Eswatini,Manzini,extreme,6601940.6,13.4524991030668,11.6646459981782,-1.78785310488858,6.79326815443154,-9.66263055983204,-12.2734517761415
Eswatini,Shiselweni,extreme,4041816.19,10.8713998693741,10.035018440559,-0.83638142881505,8.28566192254335,0.155286923962956,-11.9868048823455
Ethiopia,Afar,extreme,3451572.53,96.2680335157263,87.9584587492357,-8.30957476649057,1.61077426160901,22.4691786240208,-10.8876795917305
Ethiopia,Amhara,extreme,466402398.93,0.752697886643351,1.41839171821946,0.665693831576108,12.2906117582918,-8.22645080504976,-10.598659654827
Ethiopia,Benishangul Gumz,extreme,43315508.37,0.446505206283003,1.84630870119002,1.39980349490701,11.577616399628,-13.7694424455332,-13.5995247982936
Ethiopia,Gambela,extreme,2086945.19,1.17765431108423,9.28773793048202,8.11008361939779,6.5793895230497,-13.9748784306516,-12.4749162747595
Ethiopia,Harari,extreme,194756.94,0,0,0,7.55146890685444,-2.17069438953279,-14.2116019940858
Ethiopia,Oromia,extreme,895903431.4,1.45743419908504,1.15212886101688,-0.305305338068158,7.55638240682284,-6.0756735164485,-10.6970948947142
Ethiopia,Sidama,extreme,26894281.44,0.00376288171988431,0.00260650206090801,-0.00115637965897631,13.4448083415136,-6.90922097511335,-6.62319410919087
Ethiopia,Somali,extreme,15791104.72,77.2999686623572,58.0648103003651,-19.235158361992,3.35671200498615,1.49433934957906,-12.7318035583454
